text	labels
$spy yes buy everything up, world is fine	2
$spy shorting this pig sounds emotional. great way to trade.	0
$uso $uwti $xle $spy $spx $nugt $aapl iraq boosts oil production to record before talks to cap output url via business	0
is it finally the right time to invest in national bank of greece $ire, $nbg, $nbg-a : url via themotleyfool	2
is $fb a buy topeka capital markets thinks so: url 	0
 weezymiyagi: cook is a supply chain expert. do u think he would allow a $qcom shortage to deter $aapl sorry longs, correction mode $	0
 bobinaccounting billythe3rd qr winner it will do just fine....imho...i have no worries with $sppi the real deal here...holding	2
cisco: agree to buy at 4%, get 7% in return url $csco	2
balancing roic and growth to create value: $cl and $cost url 	2
over 225 million new internet users are being added globally every year $amzn $fb $goog $baba $ctrp $bidu $jd url 	2
$nvtl above 2.25 and it could get going 	2
highest call to put ratio $eev $mhld $cld $yge $gale $cers $stld $lxk $qlik $gra $sand $disca $vnq $ego $inva $cfg url 	2
$pay we close around $34 it s a good sign so tom we can continue upwards 	2
today s top gainers url stocks $prta $ctrp $nxtd	2
facebook, near a buy point last week, faces a different technical test today url $fb $aapl $nflx url 	2
$bbry high risk but could be a sweet st runner once the jigginess exits. 13 to 13.50 	2
 jay 21 maybe $yhoo or $baba. bad governance, not confident in core biz	0
$plug closed short position. small gain. not interested in options expiring worthless	2
express scripts loses 03.54% to $67.59 on thursday : among top 10 losers on s p500 $esrx stocks pharma	0
trade-ideas: matthews international corporation matw is today s strong and under the radar stock $matw url 	2
short setups looking nice....really nice $al $ads $bby $hrs $dy $ebay $etfc $f $flt $bk $amgn $hrtx $ivz $lci url 	0
 louiebeene vwap is 1.63, held the trend line. should be on a lot of radars. $navb	2
daily mail owner considering yahoo bid $yhoo ,up 2,05% url 	2
$fb worst idea of year short a reasonably priced high growth institutional fave glamour name that is going at least 30% higher: fb	2
record number of passengers served in 2015 airlines $jblu $luv $va $ual $dal $save $aal $ha $alk url 	2
$fb down 7.5% from this bearish pattern. considering the bullish sentiment - that s an impressive bearish move url 	0
$aapl nibbling on a small long via 525.. buying off 13min charts..	2
$scty what s a great move. still hold it since back in at the day before yesterday. marry christmas:- 	2
thanks for the short on $ulta lmao. great buy got lucky	0
$bbry 2012-2013 bulls be careful not to smack your monitor .. url 	0
sounds bullish. $tsla url 	2
$fb popping up to hod	2
ah bottom losses: $jd -21.9% $ms -16.9% $dal -15.0% $baba -13.8% $cwei -11.9% $wldn -11.8% $ctrp -10.8% $oasm -8.1%	0
after go victories, alphabet looks to give deepmind more complex challenges $goog $googl url 	2
$dtv beautiful trend base, all technicals pointing up. solid accumulation. caballoblanco looks good. weekly next. url 	2
oil to break out: adding chevron url $axp $clgrf $csco $erx $ibm $mcd $ssri $vlo $wmt $xom $cvx	2
$spy thinking that last entry was good but needs a push url 	2
$ugaz : drop expected as london traders who took profit on their opening after they stood by watching our day zoom up 18%. ugaz will go up 	0
getting killed on $csco calls, we ll see what happens next	0
$spy tomorrow party time for the bears $goog and $msft -5.5%	0
$isr don t short this stock, you might get left behind... url 	2
these companies shld be worried about icloud $goog $sfly $nflx $emc $vmw $yhoo $msft	0
daily mail parent company in talks with potential partners about joint bid for yahoo s internet assets: url $yhoo	2
 drcooper: $gdx $nugt $dust buying on weakness 06 30 2015 	2
ten year yield, weekly url 10 year yield still very bearish, hence 7-10 year t bond fund $ief bullish. $tlt too.	2
 bluelion $bac doesn t make any real money. they barely hang on. don t pay more than 10-11 bux it s not worth it.	0
$mu may go down 6% if the bear pattern is confirmed. chk confirmation [41%] url short level:10.4500.	0
$vxx starting to creep up while $spy sits near hod ...	2
that bearish outside day tuesday is significant. 200 day resistance still intact. just my opinion $sds url 	0
[chart] $fb elliott wave chart update 4.12.16 - best case zigzag and reversal scenario - url 	0
sudden optimism about iphone sales i.e., not as bad as expected gives apple $aapl a lift. url 	2
bot $chrw at 68.70; bot $ezpw at 25.50;	2
watchlist top stocks $apc $gs $wm $stld $kre $ddr $xrt $mbly $cit $fast url 	2
long $tqqq at 104.15 with stop loss below 1.5% of buying point. study qqq $tsla $nflx $spy $aapl $fb $amzn googl $msft	2
$nxpi new high for 2016 url 	2
$amzn new hod with conviction keeping $570 on watch for resistance.	2
"never told this before, but the situation is ""buy the dip"": $kndi, $optt, $omer, $dndn, $mblx, $mstx, $ifon, $imuc, $lf, $tga"	2
$tif - is tiffany s overvalued see f.a.s.t. graphs: url 	0
highest call to put ratio $eev $mhld $cld $yge $gale $cers $stld $lxk $qlik $gra $sand $disca $vnq $ego $inva $cfg url 	2
$googl has a weird base but it has tightened up the past few days into a decent handle. pretty tight for a month now actually.	2
good morning here s some of the most trending among investors this morning. $vrx $aapl $outr $dsw $dwti $mjn $alr $plce $sppi $tif	2
$isrg break out confirmed. bought leaps. good trading 	2
$ecom $bnft $csod $cvt i am excited about all these plays	2
$tsla what a gift weekly 235s for under 6 so i can play the 4 30 announcement sell off. 220-200 target	0
short setups looking nice....really nice $al $ads $bby $hrs $dy $ebay $etfc $f $flt $bk $amgn $hrtx $ivz $lci url 	0
"john malone: ""everybody is trying to figure out the role of video on the internet."" now look at $fb live video rollout. tough space."	0
long $tqqq at 104.15 with stop loss below 1.5% of buying point. study qqq $tsla $nflx $spy $aapl $fb $amzn googl $msft	2
$gdx $gdxj $nugt $dust $jnug $jdst gold miners bullish percent index $bpgdm weekly 02 06 2014 url 	1
sto apr $fb 109 112 call spreads at 1.40.	2
nasdaq sets up for breakout part ii via allstarcharts url $goog $amzn $qcom	2
 daddeo u still in $eca i wanted to get in this morning but missed it 	2
$esrx has room to go	2
bullshit all applestores are empty in china $ms must be preparing to liquidate $aapl url url 	2
$fti breakout today after reporting earnings last night	2
it s a great step for china to let $fb in. hope china unlock $goog soon. china government has done wonderful job. url 	2
top holdings: $agn $endp $lh $pcrx $nbix url 	2
$fcx $gdx watching china ppi cpi reporting tonight. commods super sensitive to china still. could offer support revisit to jump on long bus 	2
so happy i had $gern on watch for everyone on tuesday night for a serious breakout...already got 5 emails from people who got in...booyah	2
$fb still a dog going much lower this week	0
$vips delivering the goods again let s see if that can spill over in other chinese internet names, $bita started to wake up last week. $baba	2
$tsla gyrating s1 above gap. keeping an eye on s2 url 	2
unusual call activity url $xli $nxpi $wy $amd $rf $mjn $wsm $aks $gwph $dg $mgm $swks $aapl $ashr $htz $orcl $ddd $lvs	2
$aapl apple aapl price target raised to $112 at btig	2
$gild chart: with $ibb back over support. url 	2
$save long. url 	2
deutsche bank downgrades starbucks because of new loyalty program url $sbux	0
top holdings: $agn $endp $lh $pcrx $nbix url 	2
$aapl $fb $amzn $pg $mcd $gs $c $ge $utx $slb $xom $googl $agn $wmt $qqq $iwm $gild $hon $jpm $dis nice day rally url 	2
notable gainers among liquid option names this morning include $stx 7.0% , $nem 4.6% , $wdc 4.2% , $x 4.1% , and $gme 3.4% ,	2
$tspt long 8.00	2
today i bought more $mu $yhoo $vale $nbl $twtr $axp $znga url 	2
i sure wish i hadn t been such a scaredy cat yesterday and bought $agq - up almost 11% now. . 	2
$goog $googl google seeing competition in gigabit internet url via sharethis	0
$tsla lots of green on the 5 min, watch the hourly $259.33 possible resistance currently $257.00	2
wsj: eu getting closer to charging google over android url $goog $googl	0
crazy how ceo marissa mayer would receive multiple millions of dollars for failing to turn $yhoo around. fresheyes url 	0
report: apple signs up for google s cloud, uses much less of amazon s $aapl $goog $googl $amzn $dropb url 	2
trades gtim 400 $pozn 30 redf 0 $calx 40 $incy 100 $yoku 0 $uis 110 total 680	1
fed cuts rates forecast. our calls go 100% in $fb $aapl $googl $fit $fdx get the mojo url $spy url 	2
$tna, $tza daily chart of $tna with upcoming first support in a few days or weeks url 	2
multi top on $mcd chart finally leads to a fall in price. stability is questioned in the stock but coming weeks will tell.	0
$aapl come on and run with the bulls today, guys and gals 	2
$twtr ok will make a play for er. it s a gamble. will be adding on dips. $aapl $fb	2
sector stocks leading today: $dvn $apc $fti $cpgx $cnx $har $wrk $lm $lnc $thc $mnk $dgx $mu $symc $avgo $expe $dhi url 	2
$efut hod posted buy pm at $4.40	2
today i bought more $mu $yhoo $vale $nbl $twtr $axp $znga url 	2
$vmw got a nice push today following small sweepers of may c this morning	2
tesla is recalling 2,700 model x cars: url $tsla	0
$amrn all they said was no decision . patents look strong and com	2
$spy could the pride of social media be gettin ready to fall $fb - chart rolling over 	0
pie in the sky url $aapl $adbe $akam $amzn $atvi $ca $chkp $crm $csco $emc $eqix $fb $ffiv $googl $hpe $hpq $ibm	2
$ung $dgaz $ugaz $ng dont listen to news, don t look at other twits... just follow the trend, follow the money flow url 	2
$gasl as with all 3x etfs, it is subject to decay due to daily rebalancing, so be careful holding. for long term hold, $fcg is safer.	0
rt omillionaires ace man ace man albertvr $jbl - $23 by the end of the week..did you snatch ur 21 if you blinked ur eye u missed it	2
$aapl 8 17 gap filled	2
failed breakouts failed setups. limping on crutches into next week with $aapl, $rgr, $invn, $mnst, $tsco, $sbh, $meli, $hlf.	0
$xoma sold xoma.. will buy back on april 1.	0
plan for rest of week - holding $celg $rimm with stops, accumulating more $bsmx on any pullback..	2
$aapl $spy usa new home sales mom for nov -2.10% vs -0.90% est; prior revised from 25.40% to 17.60%	0
stocks i m watching and buy targets : $csx 20, $lvs 40, $tgt 70	2
landed in $ea	2
rally friday new52weekhighs big and small $t $jnj $pm $wm $syy $cpb $twc $isrg $ultk and $fcty - up over 31%. have a fine weekend 	2
pie in the sky url $aapl $adbe $akam $amzn $atvi $ca $chkp $crm $csco $emc $eqix $fb $ffiv $googl $hpe $hpq $ibm	2
over 225 million new internet users are being added globally every year $amzn $fb $goog $baba $ctrp $bidu $jd url 	2
5 best analyst rated stocks in last 72hrs: $orcl $aapl $cbs $ino $cpxx view all ratings here: url 	2
$panw need anoth $1 to all time high. $ftnt new high..	2
unusual call buying: $rht 14x average volume, $wy 13x, $mar 9x, $uco 9x, $wyn 9x, $dvn 6x, $hot 6x, $xlp 6x	2
 facebook: imperial ambitions the economist $fb url 	2
$cree $veco $rbcn $leds march led light bulb prices rise in japan, fall in other markets url 	2
a year after its launch, it s now clear that pretty much no one needs an $aapl watch url 	0
out $nflx -.35	0
5 toxic stocks raising red flags to sell this week $su url 	0
breaking 52 week highs timing looks great now $ahs $baby $post $ige $irdm $ewbc $phys $ulta $vnet $biv url 	2
unusual call buying: $rht 14x average volume, $wy 13x, $mar 9x, $uco 9x, $wyn 9x, $dvn 6x, $hot 6x, $xlp 6x	2
china winners: $qihu $ctrp $qunr $bidu $sfun $vips	2
$twtr is like the cream in an oreo cookie $fb squeezing from one side, snapchat from the other and no where to go for $twtr but out 	2
$aapl the gist of downgrades was apple failed to make a phone that will help supercharge growth in china, what if they were 100% right umm	0
nice names on watch for tomorrow $tues long $8 , $cveo short $1.85-2.00. $gern $tnet $wdc potential r g and $gogo short under $11. stocks	0
$regn regeneron pharma intellia thera announce licensing agreement to advance crispr cas gene-editing technology. hot area	2
$bac in for swing trade looks like want go up	2
$etrm dilution don t scare me 	2
$plug only those with the stomach for high risk are left. and that s extremely sensitive to nasdaq	0
so people thk $twtr is a failure cos it has jst 20% of the users $fb has...bt they re forgetting the potential relative value of its users	2
will homebuilders lead a sustained stock market rally url $xhb	2
unusual call activity url $vxx $clf $eem $hyg $c $intc $xop $aa $vrx $gs $sbux $jpm $mgm $uso $qqq $bac $cmg $csco $goog	2
i ve been picking up railroad stocks for the retirement acct. $unp $csx $nsc down 20-30% in last 12 months.	2
airplane and hospitality industries set their sights on cuba $aal $alk $dal $hot $jblu $luv $mar $ual $va $cuba url 	2
18-11-2013 $sfun buy at $68.74 mental-stop around $67.05 target at $70.80 url 	2
unusual call activity url $vxx $clf $eem $hyg $c $intc $xop $aa $vrx $gs $sbux $jpm $mgm $uso $qqq $bac $cmg $csco $goog	2
u.s. airlines battle for cuba routes $aal $luv $save $jblu url 	2
buffett s 13f shows new stakes in cvs $cvs, visa $v, general dynamics $gd	2
$f expects earnings to maintain healthy growth in the year ahead. the company s share price gained 0.16%.http: j.mp 1gqesmo	2
$dm, $eght, $infn some of the stocks that came up on screens for longs	2
rt stocktwits rt fallondpicks breadth consolidates: after weeks of steady gains,advances in mkt breadth slowe... url $qqq	0
should netflix purchase viacom $viab down 40%, $15b mktcap. $nflx at $44b, 3x its size.might be cheaper to buy content than produce it	0
qualcomm: 10% dividend increase rewards patient investors, the future looks bright url $qcom	2
20biggest market losers $vrx $cstm $zyne $endp $arlz $ptx $blcm $nviv $sgy $labu $wbai $sid $cjes $mnk $asps $hznp url 	0
$vips delivering the goods again let s see if that can spill over in other chinese internet names, $bita started to wake up last week. $baba	2
stocks higher in afternoon trade; intel nears buy point: url $gld $intc $aa $jpm $wfc $c $dlth $wb $ua	2
$amd is a two dollar spec play $ebay is a long term investment that i ve held since 34 ur penny scalps cost u w irs good luck lol	0
short more $faz for all who don t know that means markets will tank now :-p	0
morning movers: starbucks slips on downgrade; arcelormittal gains url barronsonline $sbux $mt $mro $avp $fast	0
$tsla short	0
unusual call activity url $vxx $clf $eem $hyg $c $intc $xop $aa $vrx $gs $sbux $jpm $mgm $uso $qqq $bac $cmg $csco $goog	2
"micron technology inc nasdaq: $mu down 2.3% today and down 8.9% since being put on ""the short"" url "	0
"new post: ""china stares into the abyss"" url $eem $fxi"	0
$amzn update the buy point has changed to 319 from 318 this is only for today.	2
china february retail sales: e-commerce remains resilient url $baba $bidu $lb $nke $tif $tcehy $anf	2
watching $stx $tol $lei higher, $htz $mdxg $insy lower. and maybe fade the metals gap.	0
rt expstocktrader: do your homework on $aapl co-founder new stock and get in on the ground floor of $fio: url 	2
$qcom chart: qualcomm short 61.8% retracement, trendline and resistance. url 	0
biggest gainers today large caps: $bap 10.17% $vale 8.93% $mt 7.71% $abx 7.44% $nem 6.91% $stx 5.27% $bbd 5.17% $wmb 5.05% $fcx 4.61%	2
$pay 2nd time test of the 21.20-30 b o zone. still not breaking out. moved my stop up to 20.80.	2
$kndi china electric car maker. china car sales 7.8%. also, may feed off $tsla momentum run lately. tesla trade url 	2
ah bottom losses: $jd -21.9% $ms -16.9% $dal -15.0% $baba -13.8% $cwei -11.9% $wldn -11.8% $ctrp -10.8% $oasm -8.1%	0
 aceofspades why not sell a credit spread. i may do one at the money. call credit spread on $hlf	2
"or is it the m train to the cellar .."" sspencer smb: this is what a w bottom looks like. confirmation is a hold above 136.50 $spy"	2
 ftse100 ends with gains as anglo american jumps 9% $aal $rio ironore commodities globalnews shares url 	2
$aks well here you go..at least you know what sector will be white hot next week..huge buy in all these names..$aks,$nue,$stld,$x..nice work	2
sector stocks leading today: $dvn $apc $fti $cpgx $cnx $har $wrk $lm $lnc $thc $mnk $dgx $mu $symc $avgo $expe $dhi url 	2
$agq - $slv still needs to fill 27.97 - but decent supt here-expect some upside to 30 url 	2
2013 longs 12 31 2012 close $clwr 2.89 $siri 2.89 $swhc 8.44 $ge 20.99 $hal 34.69 $ebay 51.00 $pal 1.30 i m up 8.332% you 	2
$amrn got sell signal 7 1 14 still in force with target below 1.50	0
 tesla: model x recall adds to reliability issues $tsla url 	0
$tsla risky move uncle elon,half of his fy 2016 inventory production capacity parked outside and it s about to hail url 	0
looking for a strong bounce $spy -- lunchtime rally coming. $dia $iwm $qqq $aa $fb	2
$googl breaking 759, eyes on 755. if 755 breaks for more than a stop run recover then next buy target is 737.5 on down to 732.	0
$fb 110.20 is starting to show some relative strength and signs of potential b o on the daily.	2
$nbg keep an eye on the pm 0.80 low. nbg spikes its lows. so if it revisits 0.80, lower it will go...will c next few days wknd	0
4 beaten-down internet companies that may be ripe for a takeover target: twitter $twtr - linkedin $lnkd - yahoo $yhoo - groupon $grpn	2
starbucks also doubled the number of stores in france between 2010 and 2016. still only has 11 stores in portugal though. $sbux	2
long $sdlp $cpgx $twtr $bita $labu $fb $tsla $ete $sdrl autocharts url 	2
"$spy less than 0.2% down and people are calling it bearish. some heading for exits already. maybe 1% down will be ""the crash"" disturbing "	0
$acad - up another .03 in ah. if it holds in pm, it has a long way to go to find resistence.	2
still have positive market bias -- sharp rally in low-quality stocks points to ongoing market gains url $spx $qqq $csco	2
shareholders welcome marriott-starwood deal $mar $hot url 	2
tv remote control maker surges on deal with comcast url $ueic $cmcsa	2
$gevo passed gevo s alcohol to jet fuel now eligible to be used for commercial flight url $spy $qqq $alk $aal $dal $ual	2
 mooktrader not all time low , been lower $5 to be exact in 2000 $endp	0
$fcx $gdx watching china ppi cpi reporting tonight. commods super sensitive to china still. could offer support revisit to jump on long bus 	2
20biggest market losers $vrx $cstm $zyne $endp $arlz $ptx $blcm $nviv $sgy $labu $wbai $sid $cjes $mnk $asps $hznp url 	0
electronic arts attracts more investors even as stock fizzles $ea url 	2
sold jan 2013 $580 puts on the lows of the pull back $aapl	0
$aapl good time to buy. will the run come before earnings or after 	2
 ftse100 ends with gains as anglo american jumps 9% $aal $rio ironore commodities globalnews shares url 	2
$bbby bo 62.75 next resist is 64.40 s	2
with oil prices down further, oil stocks looking less cheap url $arex $cpe $crzo $oil $gst $nbl $oas $oxy	0
rt joemccann the correleation between the dollar index and $spy is simply amazing. $dx finds support, $spy retreats like clockwork	0
eur usd finding support near 1.10 level $ero $uup $udn $fxe url 	2
$uri over 100% upside left from here in next 6 mnths based $sina nov 2010 $lnkd 100% from here based off $bidu july 2007. history rhymes	2
$pcln memories: no one believes in flyin anymore : url 	0
facebook, near a buy point last week, faces a different technical test today url $fb $aapl $nflx url 	2
$aapl goldman sachs reiterates conviction buy on apple with a $155 pt $spy $djia $gs url 	2
$ffiv up 7$ with less then 700,000 on the tape dont know avg. vol, so that may be alot for the stock but still 100m for every $ isthin $spy	2
u.s. consumers keep cautious stance url premarket $tgt $wmt $cost $hd	0
$aapl there is nothing investors can do to damage apple -- shareholders have nothing to do with the success of companies is another myth	2
short interest increases yet again url via ryandetrick $spy	0
 herbgreenberg $aapl how much are you short it is not a high p.e. stock and china is where the growth is. pay attention herbie	2
 ivanhoff: large cap tech is finally trying to catch up with the rest of the market. $qqq $goog $aapl	2
watch 1385. getting ready to sell some premiumm. $pcln url 	0
$amrn as soon as europe closes the mkt should stableize a little	2
forget drone delivery. amazon just signed a deal to lease 20 boeing 767 cargo planes. url $amzn url 	2
$mxwl oh snap. just went long again. lt	2
scans out later, but a couple of notes. very rarely does the intermarket rs list have a 20pt mover, this week $gld went from 26 to 66	2
stopped out $tsla 231.53 3.86 loss 	0
"new ""large player sells"" stocks url $cpwr $ga $ul"	0
$hal not getting in. oil is falling more. opec is insane. they want us shale to collapse	0
following this morning s eps, i blew out $zmh and added to $dnkn longs 	0
$aapl url strictly day trading this one long and short off 5 minute - hit 50 day and bounced off today	2
ebay launching shopping bot on facebook messenger, per davidspitz at catalyst2016 $ebay $fb	2
$drys btw when there is turmoil in the mena region shippers perform - same as oil performs with the same turmoil	2
commented on apple in need of innovation: sell rating url $aapl $amzn $goog $googl $msft	1
$csax 0.46 6.98% up timing is everything and the time is now for canna security america weed cannabiz $fb pots url 	1
unusual call activity url $vxx $clf $eem $hyg $c $intc $xop $aa $vrx $gs $sbux $jpm $mgm $uso $qqq $bac $cmg $csco $goog	2
 howardlindzon true but short the market using plenty of reverse etf s should be the alternative rather than bubble creation. $spy	0
$isrg url continues to base on the weekly chart but no selling over the last few weeks.	0
$yhoo fishy action. new party interested dailymail bounce retreats. not short by any means, but action questions big up move. thoughts 	0
that s all folks. chen killed blackberry. bet on high-end android, then mid. $aapl killed former; killing latter. url 	2
 jay 21 maybe $yhoo or $baba. bad governance, not confident in core biz	0
$spy $mitk fast 56pc dive url $	0
long $tsla short $mbly url 	0
undaunted by string of failures, facebook is trying to get into payments url $fb	2
$spy wouldn t be surprised to see a green close	2
$spy the bubble is in stock buy backs, not sure fed can do anything about that, now that deflation may be coming. hard macro mkt	0
$amrs in the $3s	1
my $lnkd short worked. thank you $gmcr for the hint. $lnkd puts up 50%	0
china february retail sales: e-commerce remains resilient url $baba $bidu $lb $nke $tif $tcehy $anf	2
$amgn on top of $regn $sny. sanofi often on the wrong end of business. url 	0
$fxcm people too shortsighted. we opened in red significantly. up on day and will continue a surge next week.	2
intel mulls sale of $1 billion venture capital portfolio url via technology business $intc intel intel	2
 hashtag bullish yeah even $ewz is looking pretty attractive versus this $spy pig. or the sox trading 36x reported earning $smh	2
watchlist top stocks $apc $gs $wm $stld $kre $ddr $xrt $mbly $cit $fast url 	2
southwest is at its lowest multiple ever $luv url 	2
unusual call activity url $xli $nxpi $wy $amd $rf $mjn $wsm $aks $gwph $dg $mgm $swks $aapl $ashr $htz $orcl $ddd $lvs	2
$spy don t hang your bull hat yet. next week we will pop higher on qe3 hope on back of fed s 2 day meeting.	2
"new ""large player sells"" stocks url $cpwr $ga $ul"	0
added $sso 64.33 64.13 low 	2
$amat trading 2800 of the itm weekly 20.5 calls early, vs oi of 342. iv popping 5% on the action. stock 1% at 21.00	2
 jssc don t limit yourself to $ugaz $4 let it run. $dgaz losing 8.25 there should stop it, they we are buying $ugaz url 	2
 garyh2014 do not wait on this michael james ent. hold: $pcln	2
 johnchen blackberry $gs $ms faucette simona, jmho are playing ignorant, so the $bbry smack down looks legitimate	0
$fb to $107 tomorrow show me the $	2
amazon declares best ever black friday and cyber monday for kindle family url via engadget $amzn	2
$endp exit reversal .11 x 3k shares $330 - now long - not getting follow through, either side of price action	2
$spy long 1 2 position 137.89	2
vr headsets to generate $895m in revenue in 2016 url virtualreality $fb	2
it looks like $fb is a thumb down so far. no like. at least it didn t go below 38 yet but it should have. it was supported by the ipo maker.	0
$spy patience on the buy precedes patience on the sell - in stocks as well as romance $	1
$endp down 12% since i alerted it a short sell on 3-25 url 	0
 contangoz confused. are you long or short hope your not short, $beat is a 15 dollar stock.	2
out of $amgn one year later. i m tired of waiting here. the story of q2 will be long $regn and small nash m a pickups. biotech	0
micron shares pounded on fears of loss of business from apple; stifel defends $aapl $mu url marjo	0
the three top stocks in 2015 are ready to lead again in 2016 $amzn $nflx $atvi details: url 	2
$amzn dropping $7b of market cap because they re losing $400m of $aapl s business may be just a tad bit of an overreaction.	0
$isis torture.......	0
minnesota 1st quarter earnings season kicks off with fastenal, $fast 1q revenue up 3.5% - earnings down 1.1% - results short of expectations	0
$aapl same sellers we saw yesterday more action now that 6am cst pre-market is now open 	0
$gm, $f good news for domestic automakers....http: www.bloomberg.com graphics 2015-auto-sales 	2
that was quick, out $fio 21.35, market tanking, scaling down longs now	0
impressive numbers: oracle pops on earnings; adobe poised to follow $orcl $adbe url via thestreet commerce saas	2
 fitbit outperforms after cnbc column highlights google data, provides favorable citron quote $fit $goog $googl url 	1
surprising to see $jwn and $sks sales numbers still holding up so well. i guess the high end might not be a concern after all.	2
$aapl next resistance should be around 420 url i think	2
no surprise. few companies are into offshoring jobs production like cisco $csco trade 2016election url 	2
drugs and biotech getting perky url via barronsonline $ibb $mrk $gild $amgn $gsk	2
$azpn url 5 year weekly view, long term uptrend- just broke 4 year resistance- looks primed for further upside	2
with a stock split, $aapl could use cash to buy back shares, instead of dividend.	2
" yahoo finally takes our ""harvest strategy"" advice: $yhoo shares climb. url url via moneymorning"	2
$oil slid to a four-year low after opec kept its oil production unchanged url $uso $wti $brent	0
marketwatch: rt wmwitkowski: guess who sold off about $800 million in $mdlz after losing about $1 billion on $vrx ... url 	0
picking up a couple shares of $goog today so i can go to their shareholders meeting to demand better emoji support for android. activist	2
$bbby $amzn $xrt if bricks and mortar retailers selling cheaper - what does this do to margins across the board consumer -retailers	0
$ctrp breaking out here on good vol and a parser buy signal ..noticed this on bob langs comments looking for 48 fast	2
$amcn pushing highs	2
$aapl hit my short term target of the 100 sma. url expecting a retest of the retest gap and then.. even meeting 	2
$aapl has gained an average of 0.9% a week for the last nine years. $	2
fastenal misses by $0.01, misses on revenue $fast nyse url 	0
$nflx if it gets to about 440, there s a good short spot.	0
j rae chipera placed an order to sell 5 shares of apple inc. $aapl url 	0
added $regn at 402	2
good morning here s some of the most trending among investors this morning. $vrx $aapl $outr $dsw $dwti $mjn $alr $plce $sppi $tif	2
$amzn looking sexy this morning...$600 break on volume and it s gone.	2
quality stocks with high cash returns: url $dtv $stx $sfun $ppc $eln	2
$vxx adding to position here 	2
$amzn swing short at $368 w pt of $340 then 315 maybe 280...will let you know .	0
tv remote control maker surges on deal with comcast url $ueic $cmcsa	2
$aapl could be testing $425 in days	2
$russ don t catch falling knives, but i think an entry is coming soon on this	2
$jblu jetblue short squeeze ready to upside w crossing important technical level url $save $dal $aal $va $ual $luv $mgm	2
has the european debt crisis entered a dangerous new phase url $fxe $ewg $epv $euo $bund $bunl	0
insiders are selling facebook and ford motor $cbpo $f $fit $fb $hpcq $prah $nuan $lyb url 	0
close the week with a minuscule 0.09% gain in $ziv. lost most of our handsome gains on friday. portfolio up 6.2% ytd url 	0
$cpst 1mil buy order at $1.53 $1.54	2
 cgrantwsj you highlight the real risk to the $vrx spec pharma businesses. payers who won t pay anymore $endp $hznp $mnk	0
 ophirgottlieb $intc every reason to be bullish into the stock drop url 	2
$yhoo refuse of $msft offer of 45 b is going to go down as one of the worst decisions ever. cnbc jimcramer	0
add to $fxp $skf positions as posted earlier. exit $xly 	2
 pinoyplaya $plug but the balance sheet value is penney stock 	0
$uso $uwti $xle $spy $spx $nugt $aapl iraq boosts oil production to record before talks to cap output url via business	0
$googl is a short below 740 into the upper bb and is overbought	0
$aapl signs up with google cloud, to spend less with amazon web services. $amzn drops late in the day from resistance, slims target 540	0
published $goog estimate on estimize: 0.03 eps and 29.98m revs compared to wall street s consensus. url 	2
" upsidetrader: "" howardlindzon: good comeback to yellen on biotechs url $bis $ibb"	2
$xlu long april $44 calls url 	2
$kors any1 somehow spinning er, which was stellar, into something negative is some1 who got caught short on it. should rise again 2morrow.	2
$cien url cien seems to have broken out of a major horizontal resistance. targets $14.35.	2
these companies shld be worried about icloud $goog $sfly $nflx $emc $vmw $yhoo $msft	0
$jblu jetblue short squeeze ready to upside w crossing important technical level url $save $dal $aal $va $ual $luv $mgm	2
so many traders short $tsla crowded trade price hikes model s coming in austin, tx, i see a ton of $tsla s url 	0
end of day scan: stochastic overbought $jdst $free $blrx $lpg $afsi $dvax $hdge $aht $alr $asmb url 	0
record number of passengers served in 2015 airlines $jblu $luv $va $ual $dal $save $aal $ha $alk url 	2
red $aapl dragging down $qqq	0
rt flare9x $inod url long over 3.95 great find - hope that wold be another $anly or $pzzi, still holding second 1 2 $anly	2
 iphone is really annoying. takes 895364 years to charge, but drains like no one s business once you use it fix it $aapl applesupport	0
$googl is setting up above its 50-day moving average. url 	2
with oil prices down further, oil stocks looking less cheap url $arex $cpe $crzo $oil $gst $nbl $oas $oxy	0
$tsla sell sell sell short sell these idiots leave em holding the bag going to end up like $vrx worthless bloated pos	0
$brcm raises revenue forecast	2
$fb slipping	0
$jblu jetblue short squeeze ready to upside w crossing important technical level url $save $dal $aal $va $ual $luv $mgm	2
i would not feel terribly good about a recent order for $tsla with today s recall.	0
long $sdlp $cpgx $twtr $bita $labu $fb $tsla $ete $sdrl autocharts url 	2
"never told this before, but the situation is ""buy the dip"": $kndi, $optt, $omer, $dndn, $mblx, $mstx, $ifon, $imuc, $lf, $tga"	2
" kesef: $aapl will join dow jones this month""replacing at t"	2
 gerberkawasaki add in $sbux $lb and many others. it s a theme that won t last but seems pretty in vogue right now.	2
rt fitzstock2004: $iyt url the transports always lead the way, and they broke dt line 1st, macd cross, bull flag 	2
$scty finally broke free from big brother s shadow $tsla	2
 rjr $aapl i went long and short in the same acct good one lol	1
intuit isn t just turbotax. it s now a cloud software company. how the company transformed itself. $intu url 	2
$kitd looking for a oversold bounce.	2
buying $fas last week was the play of the month. wish i woulda pulled the trigger	2
 amex movers nhs $frs restaurants 24.75 9% nh w bigboy div, $tplm triangle petroleum 9.80 3% 2m expanding caliber url 	2
$kep breaking out when the market pulls back url 	2
